FIPSCode,LocationType,Location,ParentCounty,TimeFrame,DataFormat,Data
06626460,School District,Mupu Elementary,Ventura County,2011,Number,13
06626460,School District,Mupu Elementary,Ventura County,2011,Percent,S
06626460,School District,Mupu Elementary,Ventura County,2012,Number,S
06626460,School District,Mupu Elementary,Ventura County,2012,Percent,S
06626460,School District,Mupu Elementary,Ventura County,2013,Number,13
06626460,School District,Mupu Elementary,Ventura County,2013,Percent,S
06626460,School District,Mupu Elementary,Ventura County,2014,Number,24
06626460,School District,Mupu Elementary,Ventura County,2014,Percent,6.2
06626460,School District,Mupu Elementary,Ventura County,2015,Number,19
06626460,School District,Mupu Elementary,Ventura County,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,2016,Number,20
06626460,School District,Mupu Elementary,Ventura County,2016,Percent,3.4
06626460,School District,Mupu Elementary,Ventura County,2017,Number,22
06626460,School District,Mupu Elementary,Ventura County,2017,Percent,8.2
06626460,School District,Mupu Elementary,Ventura County,2018,Number,16
06626460,School District,Mupu Elementary,Ventura County,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,2019,Number,21
06626460,School District,Mupu Elementary,Ventura County,2019,Percent,12.7
06627850,School District,Oak Park Unified,Ventura County,2019,Number,334
06627850,School District,Oak Park Unified,Ventura County,2019,Percent,7.3
06627850,School District,Oak Park Unified,Ventura County,2018,Number,364
06627850,School District,Oak Park Unified,Ventura County,2018,Percent,8.0
06627850,School District,Oak Park Unified,Ventura County,2017,Number,361
06627850,School District,Oak Park Unified,Ventura County,2017,Percent,7.9
06627850,School District,Oak Park Unified,Ventura County,2016,Number,370
06627850,School District,Oak Park Unified,Ventura County,2016,Percent,8.0
06627850,School District,Oak Park Unified,Ventura County,2015,Number,377
06627850,School District,Oak Park Unified,Ventura County,2015,Percent,8.0
06627850,School District,Oak Park Unified,Ventura County,2014,Number,359
06627850,School District,Oak Park Unified,Ventura County,2014,Percent,7.7
06627850,School District,Oak Park Unified,Ventura County,2013,Number,361
06627850,School District,Oak Park Unified,Ventura County,2013,Percent,8.0
06627850,School District,Oak Park Unified,Ventura County,2012,Number,400
06627850,School District,Oak Park Unified,Ventura County,2012,Percent,9.5
06627850,School District,Oak Park Unified,Ventura County,2011,Number,399
06627850,School District,Oak Park Unified,Ventura County,2011,Percent,10.0
06628170,School District,Ocean View,Ventura County,2011,Number,279
06628170,School District,Ocean View,Ventura County,2011,Percent,11.1
06628170,School District,Ocean View,Ventura County,2012,Number,271
06628170,School District,Ocean View,Ventura County,2012,Percent,10.5
06628170,School District,Ocean View,Ventura County,2013,Number,268
06628170,School District,Ocean View,Ventura County,2013,Percent,10.5
06628170,School District,Ocean View,Ventura County,2014,Number,277
06628170,School District,Ocean View,Ventura County,2014,Percent,10.5
06628170,School District,Ocean View,Ventura County,2015,Number,279
06628170,School District,Ocean View,Ventura County,2015,Percent,10.4
06628170,School District,Ocean View,Ventura County,2016,Number,277
06628170,School District,Ocean View,Ventura County,2016,Percent,10.2
06628170,School District,Ocean View,Ventura County,2017,Number,273
06628170,School District,Ocean View,Ventura County,2017,Percent,10.3
06628170,School District,Ocean View,Ventura County,2018,Number,293
06628170,School District,Ocean View,Ventura County,2018,Percent,11.2
06628170,School District,Ocean View,Ventura County,2019,Number,296
06628170,School District,Ocean View,Ventura County,2019,Percent,11.5
06628270,School District,Ojai Unified,Ventura County,2019,Number,381
06628270,School District,Ojai Unified,Ventura County,2019,Percent,15.5
06628270,School District,Ojai Unified,Ventura County,2018,Number,389
06628270,School District,Ojai Unified,Ventura County,2018,Percent,15.4
06628270,School District,Ojai Unified,Ventura County,2017,Number,420
06628270,School District,Ojai Unified,Ventura County,2017,Percent,16.6
06628270,School District,Ojai Unified,Ventura County,2016,Number,451
06628270,School District,Ojai Unified,Ventura County,2016,Percent,17.1
06628270,School District,Ojai Unified,Ventura County,2015,Number,448
06628270,School District,Ojai Unified,Ventura County,2015,Percent,16.7
06628270,School District,Ojai Unified,Ventura County,2014,Number,449
06628270,School District,Ojai Unified,Ventura County,2014,Percent,16.3
06628270,School District,Ojai Unified,Ventura County,2013,Number,432
06628270,School District,Ojai Unified,Ventura County,2013,Percent,15.0
06628270,School District,Ojai Unified,Ventura County,2012,Number,433
06628270,School District,Ojai Unified,Ventura County,2012,Percent,14.8
06628270,School District,Ojai Unified,Ventura County,2011,Number,409
06628270,School District,Ojai Unified,Ventura County,2011,Percent,13.6
06629220,School District,Oxnard,Ventura County,2011,Number,"1,654"
06629220,School District,Oxnard,Ventura County,2011,Percent,10.4
06629220,School District,Oxnard,Ventura County,2012,Number,"1,628"
06629220,School District,Oxnard,Ventura County,2012,Percent,10.1
06629220,School District,Oxnard,Ventura County,2013,Number,"1,643"
06629220,School District,Oxnard,Ventura County,2013,Percent,9.9
06629220,School District,Oxnard,Ventura County,2014,Number,"1,689"
06629220,School District,Oxnard,Ventura County,2014,Percent,10.1
06629220,School District,Oxnard,Ventura County,2015,Number,"1,722"
06629220,School District,Oxnard,Ventura County,2015,Percent,10.2
06629220,School District,Oxnard,Ventura County,2016,Number,"1,725"
06629220,School District,Oxnard,Ventura County,2016,Percent,10.2
06629220,School District,Oxnard,Ventura County,2017,Number,"1,874"
06629220,School District,Oxnard,Ventura County,2017,Percent,11.1
06629220,School District,Oxnard,Ventura County,2018,Number,"1,920"
06629220,School District,Oxnard,Ventura County,2018,Percent,11.6
06629220,School District,Oxnard,Ventura County,2019,Number,"2,223"
06629220,School District,Oxnard,Ventura County,2019,Percent,13.8
06629270,School District,Oxnard Union High,Ventura County,2019,Number,"2,109"
06629270,School District,Oxnard Union High,Ventura County,2019,Percent,12.0
06629270,School District,Oxnard Union High,Ventura County,2018,Number,"1,985"
06629270,School District,Oxnard Union High,Ventura County,2018,Percent,11.4
06629270,School District,Oxnard Union High,Ventura County,2017,Number,"1,918"
06629270,School District,Oxnard Union High,Ventura County,2017,Percent,11.0
06629270,School District,Oxnard Union High,Ventura County,2016,Number,"1,883"
06629270,School District,Oxnard Union High,Ventura County,2016,Percent,10.9
06629270,School District,Oxnard Union High,Ventura County,2015,Number,"1,877"
06629270,School District,Oxnard Union High,Ventura County,2015,Percent,10.9
06629270,School District,Oxnard Union High,Ventura County,2014,Number,"1,802"
06629270,School District,Oxnard Union High,Ventura County,2014,Percent,10.7
06629270,School District,Oxnard Union High,Ventura County,2013,Number,"1,764"
06629270,School District,Oxnard Union High,Ventura County,2013,Percent,10.5
06629270,School District,Oxnard Union High,Ventura County,2012,Number,"1,700"
06629270,School District,Oxnard Union High,Ventura County,2012,Percent,10.1
06629270,School District,Oxnard Union High,Ventura County,2011,Number,"1,601"
06629270,School District,Oxnard Union High,Ventura County,2011,Percent,9.6
06630990,School District,Pleasant Valley,Ventura County,2011,Number,871
06630990,School District,Pleasant Valley,Ventura County,2011,Percent,12.0
06630990,School District,Pleasant Valley,Ventura County,2012,Number,886
06630990,School District,Pleasant Valley,Ventura County,2012,Percent,12.1
06630990,School District,Pleasant Valley,Ventura County,2013,Number,856
06630990,School District,Pleasant Valley,Ventura County,2013,Percent,11.8
06630990,School District,Pleasant Valley,Ventura County,2014,Number,942
06630990,School District,Pleasant Valley,Ventura County,2014,Percent,12.9
06630990,School District,Pleasant Valley,Ventura County,2015,Number,968
06630990,School District,Pleasant Valley,Ventura County,2015,Percent,13.1
06630990,School District,Pleasant Valley,Ventura County,2016,Number,"1,029"
06630990,School District,Pleasant Valley,Ventura County,2016,Percent,13.9
06630990,School District,Pleasant Valley,Ventura County,2017,Number,"1,064"
06630990,School District,Pleasant Valley,Ventura County,2017,Percent,14.6
06630990,School District,Pleasant Valley,Ventura County,2018,Number,"1,107"
06630990,School District,Pleasant Valley,Ventura County,2018,Percent,15.5
06630990,School District,Pleasant Valley,Ventura County,2019,Number,"1,135"
06630990,School District,Pleasant Valley,Ventura County,2019,Percent,16.2
06632760,School District,Rio Elementary,Ventura County,2018,Number,671
06632760,School District,Rio Elementary,Ventura County,2018,Percent,13.2
06632760,School District,Rio Elementary,Ventura County,2019,Number,698
06632760,School District,Rio Elementary,Ventura County,2019,Percent,13.4
06632760,School District,Rio Elementary,Ventura County,2017,Number,630
06632760,School District,Rio Elementary,Ventura County,2017,Percent,12.3
06632760,School District,Rio Elementary,Ventura County,2016,Number,569
06632760,School District,Rio Elementary,Ventura County,2016,Percent,11.3
06632760,School District,Rio Elementary,Ventura County,2015,Number,521
06632760,School District,Rio Elementary,Ventura County,2015,Percent,10.5
06632760,School District,Rio Elementary,Ventura County,2014,Number,458
06632760,School District,Rio Elementary,Ventura County,2014,Percent,9.5
06632760,School District,Rio Elementary,Ventura County,2013,Number,470
06632760,School District,Rio Elementary,Ventura County,2013,Percent,10.0
06632760,School District,Rio Elementary,Ventura County,2012,Number,466
06632760,School District,Rio Elementary,Ventura County,2012,Percent,10.1
06632760,School District,Rio Elementary,Ventura County,2011,Number,469
06632760,School District,Rio Elementary,Ventura County,2011,Percent,10.5
06635490,School District,Santa Clara Elementary,Ventura County,2011,Number,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2011,Percent,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2012,Number,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2012,Percent,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2013,Number,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2013,Percent,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2014,Number,S
06635490,School District,Santa Clara Elementary,Ventura County,2014,Percent,S
06635490,School District,Santa Clara Elementary,Ventura County,2015,Number,S
06635490,School District,Santa Clara Elementary,Ventura County,2015,Percent,S
06635490,School District,Santa Clara Elementary,Ventura County,2016,Number,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2016,Percent,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2017,Number,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2017,Percent,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2019,Number,S
06635490,School District,Santa Clara Elementary,Ventura County,2019,Percent,S
06635490,School District,Santa Clara Elementary,Ventura County,2018,Number,N_A
06635490,School District,Santa Clara Elementary,Ventura County,2018,Percent,N_A
06636840,School District,Simi Valley Unified,Ventura County,2018,Number,"2,253"
06636840,School District,Simi Valley Unified,Ventura County,2018,Percent,13.4
06636840,School District,Simi Valley Unified,Ventura County,2019,Number,"2,298"
06636840,School District,Simi Valley Unified,Ventura County,2019,Percent,14.0
06636840,School District,Simi Valley Unified,Ventura County,2017,Number,"2,289"
